               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 175,            0.045121,            0.017415,           0.0032374,             0.10365,            0.054041,            0.013917,           0.0027738,            0.043774,            0.015526,           0.0040962,           0.0082774,           0.0082774,           0.0082774
                 176,            0.045243,            0.018621,           0.0034801,             0.10365,            0.054041,            0.013917,           0.0027738,            0.043774,            0.015574,           0.0040962,           0.0082675,           0.0082675,           0.0082675
                 177,            0.042436,            0.016184,           0.0041203,             0.10365,            0.054041,            0.013917,           0.0027738,            0.043774,            0.015527,           0.0040962,           0.0082576,           0.0082576,           0.0082576
                 178,            0.042491,             0.02603,            0.004663,             0.10365,            0.054041,            0.013917,           0.0027738,            0.043774,            0.015495,           0.0040962,           0.0082477,           0.0082477,           0.0082477
                 179,             0.04415,            0.017009,           0.0035021,             0.10734,            0.086633,            0.019204,           0.0036127,             0.04362,            0.015465,           0.0040382,           0.0082378,           0.0082378,           0.0082378
                 180,            0.047302,            0.014835,           0.0036176,             0.10734,            0.086633,            0.019204,           0.0036127,             0.04362,            0.015461,           0.0040382,           0.0082279,           0.0082279,           0.0082279
                 181,            0.045667,            0.018627,           0.0040086,             0.10734,            0.086633,            0.019204,           0.0036127,             0.04362,             0.01544,           0.0040382,            0.008218,            0.008218,            0.008218
                 182,            0.043577,            0.031476,           0.0029426,             0.10734,            0.086633,            0.019204,           0.0036127,             0.04362,            0.015457,           0.0040382,           0.0082081,           0.0082081,           0.0082081
                 183,            0.047114,            0.016959,            0.003021,             0.12554,             0.10494,            0.026754,           0.0044009,            0.043271,            0.015701,           0.0039831,           0.0081982,           0.0081982,           0.0081982
                 184,            0.040736,            0.033207,           0.0027842,             0.12554,             0.10494,            0.026754,           0.0044009,            0.043271,            0.015768,           0.0039831,           0.0081883,           0.0081883,           0.0081883
                 185,            0.046535,            0.012863,           0.0029139,             0.12554,             0.10494,            0.026754,           0.0044009,            0.043271,            0.015768,           0.0039831,           0.0081784,           0.0081784,           0.0081784
                 186,             0.04193,            0.014119,            0.007396,             0.12554,             0.10494,            0.026754,           0.0044009,            0.043271,            0.015726,           0.0039831,           0.0081685,           0.0081685,           0.0081685
                 187,            0.046543,            0.013841,           0.0035928,             0.13815,            0.094307,            0.030898,            0.005725,            0.043013,             0.01584,           0.0038962,           0.0081586,           0.0081586,           0.0081586
                 188,            0.043125,            0.027554,           0.0024194,             0.13815,            0.094307,            0.030898,            0.005725,            0.043013,            0.015853,           0.0038962,           0.0081487,           0.0081487,           0.0081487
                 189,             0.04446,            0.023651,           0.0034604,             0.13815,            0.094307,            0.030898,            0.005725,            0.043013,            0.015811,           0.0038962,           0.0081388,           0.0081388,           0.0081388
                 190,            0.045808,             0.01418,            0.003772,             0.13815,            0.094307,            0.030898,            0.005725,            0.043013,             0.01584,           0.0038962,           0.0081289,           0.0081289,           0.0081289
                 191,            0.045936,            0.013923,           0.0051128,             0.16912,             0.10628,            0.035942,            0.005802,            0.042973,            0.015592,           0.0038385,            0.008119,            0.008119,            0.008119
                 192,            0.044696,            0.016604,           0.0030492,             0.16912,             0.10628,            0.035942,            0.005802,            0.042973,            0.015562,           0.0038385,           0.0081091,           0.0081091,           0.0081091
                 193,            0.043394,            0.019965,           0.0026507,             0.16912,             0.10628,            0.035942,            0.005802,            0.042973,            0.015538,           0.0038385,           0.0080992,           0.0080992,           0.0080992
                 194,            0.041724,            0.020067,           0.0038606,             0.16912,             0.10628,            0.035942,            0.005802,            0.042973,             0.01558,           0.0038385,           0.0080893,           0.0080893,           0.0080893
                 195,            0.044482,              0.0203,           0.0030996,             0.18901,             0.10138,             0.03859,           0.0078573,             0.04275,            0.015937,           0.0038032,           0.0080794,           0.0080794,           0.0080794
                 196,             0.04561,            0.015287,           0.0047465,             0.18901,             0.10138,             0.03859,           0.0078573,             0.04275,             0.01585,           0.0038032,           0.0080695,           0.0080695,           0.0080695
                 197,            0.046008,           0.0092672,           0.0061769,             0.18901,             0.10138,             0.03859,           0.0078573,             0.04275,            0.015911,           0.0038032,           0.0080596,           0.0080596,           0.0080596
                 198,            0.043413,            0.023066,           0.0029994,             0.18901,             0.10138,             0.03859,           0.0078573,             0.04275,            0.015881,           0.0038032,           0.0080497,           0.0080497,           0.0080497
                 199,            0.042551,            0.026048,           0.0029508,             0.20221,            0.099221,            0.052048,           0.0082227,             0.04257,            0.016272,           0.0037526,           0.0080398,           0.0080398,           0.0080398
                 200,            0.045572,            0.015426,            0.003094,             0.20221,            0.099221,            0.052048,           0.0082227,             0.04257,            0.016287,           0.0037526,           0.0080299,           0.0080299,           0.0080299
                 201,            0.039348,            0.027554,           0.0044259,             0.20221,            0.099221,            0.052048,           0.0082227,             0.04257,            0.016238,           0.0037526,             0.00802,             0.00802,             0.00802
                 202,            0.046391,            0.014179,           0.0030489,             0.20221,            0.099221,            0.052048,           0.0082227,             0.04257,            0.016243,           0.0037526,           0.0080101,           0.0080101,           0.0080101
                 203,            0.044811,            0.023802,           0.0034219,             0.12172,             0.13887,            0.051165,           0.0076166,            0.042529,            0.016442,           0.0037237,           0.0080002,           0.0080002,           0.0080002
                 204,            0.044521,            0.012229,           0.0047574,             0.12172,             0.13887,            0.051165,           0.0076166,            0.042529,            0.016471,           0.0037237,           0.0079903,           0.0079903,           0.0079903
                 205,            0.047407,            0.013354,           0.0035105,             0.12172,             0.13887,            0.051165,           0.0076166,            0.042529,             0.01649,           0.0037237,           0.0079804,           0.0079804,           0.0079804
                 206,            0.048541,            0.009875,           0.0033048,             0.12172,             0.13887,            0.051165,           0.0076166,            0.042529,            0.016481,           0.0037237,           0.0079705,           0.0079705,           0.0079705
                 207,            0.043264,            0.023293,           0.0025085,             0.11085,             0.13443,            0.034756,           0.0073801,            0.041856,             0.01805,           0.0037016,           0.0079606,           0.0079606,           0.0079606
                 208,            0.042115,            0.018624,           0.0038759,             0.11085,             0.13443,            0.034756,           0.0073801,            0.041856,            0.018077,           0.0037016,           0.0079507,           0.0079507,           0.0079507
                 209,            0.042716,            0.024033,           0.0029357,             0.11085,             0.13443,            0.034756,           0.0073801,            0.041856,            0.018069,           0.0037016,           0.0079408,           0.0079408,           0.0079408
                 210,            0.044896,            0.019896,           0.0031645,             0.11085,             0.13443,            0.034756,           0.0073801,            0.041856,            0.018014,           0.0037016,           0.0079309,           0.0079309,           0.0079309
                 211,            0.043738,            0.024594,           0.0028347,             0.12331,              0.1465,            0.043544,           0.0083559,             0.04162,              0.0189,            0.003703,            0.007921,            0.007921,            0.007921
                 212,             0.04761,            0.017306,           0.0024453,             0.12331,              0.1465,            0.043544,           0.0083559,             0.04162,            0.018861,            0.003703,           0.0079111,           0.0079111,           0.0079111
                 213,            0.039779,             0.02548,           0.0034146,             0.12331,              0.1465,            0.043544,           0.0083559,             0.04162,            0.018854,            0.003703,           0.0079012,           0.0079012,           0.0079012
                 214,            0.044534,            0.019392,           0.0030582,             0.12331,              0.1465,            0.043544,           0.0083559,             0.04162,            0.018888,            0.003703,           0.0078913,           0.0078913,           0.0078913
                 215,            0.046564,             0.01514,            0.003008,             0.13161,             0.17507,            0.054329,            0.011027,            0.041258,             0.01824,           0.0036518,           0.0078814,           0.0078814,           0.0078814
                 216,            0.043829,            0.014232,           0.0040058,             0.13161,             0.17507,            0.054329,            0.011027,            0.041258,            0.018242,           0.0036518,           0.0078715,           0.0078715,           0.0078715
                 217,            0.044846,            0.017499,           0.0033346,             0.13161,             0.17507,            0.054329,            0.011027,            0.041258,             0.01822,           0.0036518,           0.0078616,           0.0078616,           0.0078616
                 218,            0.045856,             0.01448,           0.0024918,             0.13161,             0.17507,            0.054329,            0.011027,            0.041258,             0.01827,           0.0036518,           0.0078517,           0.0078517,           0.0078517
                 219,            0.043727,            0.016116,           0.0027473,             0.14855,              0.2041,            0.067274,            0.013372,            0.040951,            0.018052,           0.0036142,           0.0078418,           0.0078418,           0.0078418
                 220,            0.043203,             0.02759,           0.0026612,             0.14855,              0.2041,            0.067274,            0.013372,            0.040951,            0.018098,           0.0036142,           0.0078319,           0.0078319,           0.0078319
                 221,            0.046103,            0.018094,           0.0032005,             0.14855,              0.2041,            0.067274,            0.013372,            0.040951,            0.018075,           0.0036142,            0.007822,            0.007822,            0.007822
                 222,            0.044786,            0.015395,           0.0029412,             0.14855,              0.2041,            0.067274,            0.013372,            0.040951,            0.018071,           0.0036142,           0.0078121,           0.0078121,           0.0078121
                 223,            0.044875,            0.016412,           0.0040545,             0.12323,             0.17327,            0.054565,            0.011447,            0.041203,             0.01731,           0.0035782,           0.0078022,           0.0078022,           0.0078022
                 224,            0.043154,            0.021113,           0.0045205,             0.12323,             0.17327,            0.054565,            0.011447,            0.041203,            0.017277,           0.0035782,           0.0077923,           0.0077923,           0.0077923
                 225,            0.042886,            0.020708,           0.0033207,             0.12323,             0.17327,            0.054565,            0.011447,            0.041203,            0.017277,           0.0035782,           0.0077824,           0.0077824,           0.0077824
                 226,             0.04418,            0.019054,           0.0031311,             0.12323,             0.17327,            0.054565,            0.011447,            0.041203,            0.017284,           0.0035782,           0.0077725,           0.0077725,           0.0077725
                 227,            0.044973,            0.020799,           0.0021106,             0.13364,             0.15316,            0.055054,           0.0081741,            0.041118,            0.017023,           0.0035146,           0.0077626,           0.0077626,           0.0077626
                 228,            0.040439,             0.02372,           0.0038132,             0.13364,             0.15316,            0.055054,           0.0081741,            0.041118,            0.017027,           0.0035146,           0.0077527,           0.0077527,           0.0077527
                 229,            0.045187,            0.020761,           0.0036207,             0.13364,             0.15316,            0.055054,           0.0081741,            0.041118,            0.017035,           0.0035146,           0.0077428,           0.0077428,           0.0077428
                 230,            0.041703,              0.0198,           0.0040255,             0.13364,             0.15316,            0.055054,           0.0081741,            0.041118,            0.017025,           0.0035146,           0.0077329,           0.0077329,           0.0077329
                 231,            0.045059,             0.01712,           0.0027194,             0.16246,             0.19694,             0.08722,            0.018519,            0.040419,             0.01746,            0.003491,            0.007723,            0.007723,            0.007723
                 232,            0.037459,            0.018183,           0.0039561,             0.16246,             0.19694,             0.08722,            0.018519,            0.040419,            0.017464,            0.003491,           0.0077131,           0.0077131,           0.0077131
                 233,            0.048055,            0.011207,            0.003041,             0.16246,             0.19694,             0.08722,            0.018519,            0.040419,            0.017455,            0.003491,           0.0077032,           0.0077032,           0.0077032
                 234,            0.044501,            0.011143,           0.0048913,             0.16246,             0.19694,             0.08722,            0.018519,            0.040419,            0.017471,            0.003491,           0.0076933,           0.0076933,           0.0076933
                 235,            0.045867,            0.010178,           0.0044698,             0.18818,             0.24205,             0.11331,            0.024456,            0.039708,            0.018222,           0.0034912,           0.0076834,           0.0076834,           0.0076834
                 236,            0.045907,             0.01511,           0.0028216,             0.18818,             0.24205,             0.11331,            0.024456,            0.039708,            0.018256,           0.0034912,           0.0076735,           0.0076735,           0.0076735
                 237,            0.041431,            0.022111,           0.0028323,             0.18818,             0.24205,             0.11331,            0.024456,            0.039708,            0.018191,           0.0034912,           0.0076636,           0.0076636,           0.0076636
                 238,            0.041497,            0.018672,           0.0029477,             0.18818,             0.24205,             0.11331,            0.024456,            0.039708,            0.018231,           0.0034912,           0.0076537,           0.0076537,           0.0076537
                 239,            0.041522,            0.032149,           0.0036387,             0.16132,             0.28089,             0.10979,            0.023894,            0.039668,            0.018641,           0.0035047,           0.0076438,           0.0076438,           0.0076438
                 240,            0.038365,            0.017645,           0.0037724,             0.16132,             0.28089,             0.10979,            0.023894,            0.039668,            0.018634,           0.0035047,           0.0076339,           0.0076339,           0.0076339
                 241,            0.041853,            0.016961,           0.0034962,             0.16132,             0.28089,             0.10979,            0.023894,            0.039668,            0.018634,           0.0035047,            0.007624,            0.007624,            0.007624
                 242,            0.037306,            0.022004,           0.0053315,             0.16132,             0.28089,             0.10979,            0.023894,            0.039668,            0.018657,           0.0035047,           0.0076141,           0.0076141,           0.0076141
                 243,             0.03994,             0.02033,           0.0033785,             0.15203,             0.19782,            0.096637,            0.017528,            0.040108,            0.019018,           0.0035305,           0.0076042,           0.0076042,           0.0076042
                 244,            0.036626,            0.019591,           0.0052095,             0.15203,             0.19782,            0.096637,            0.017528,            0.040108,            0.019006,           0.0035305,           0.0075943,           0.0075943,           0.0075943
                 245,            0.043094,            0.015112,           0.0037043,             0.15203,             0.19782,            0.096637,            0.017528,            0.040108,            0.019004,           0.0035305,           0.0075844,           0.0075844,           0.0075844
                 246,            0.041535,            0.019612,           0.0033732,             0.15203,             0.19782,            0.096637,            0.017528,            0.040108,            0.019027,           0.0035305,           0.0075745,           0.0075745,           0.0075745
                 247,            0.044445,            0.017173,           0.0035496,              0.1748,             0.22407,             0.11976,            0.021381,            0.039499,            0.019623,           0.0035646,           0.0075646,           0.0075646,           0.0075646
                 248,             0.03489,            0.021874,           0.0036146,              0.1748,             0.22407,             0.11976,            0.021381,            0.039499,            0.019642,           0.0035646,           0.0075547,           0.0075547,           0.0075547
                 249,            0.044257,            0.013345,           0.0034815,              0.1748,             0.22407,             0.11976,            0.021381,            0.039499,            0.019613,           0.0035646,           0.0075448,           0.0075448,           0.0075448
                 250,            0.043103,            0.017759,           0.0033036,              0.1748,             0.22407,             0.11976,            0.021381,            0.039499,            0.019628,           0.0035646,           0.0075349,           0.0075349,           0.0075349
                 251,            0.041492,            0.017831,           0.0034357,             0.17794,             0.34745,             0.14868,            0.034611,            0.038543,            0.020036,           0.0035301,            0.007525,            0.007525,            0.007525
                 252,            0.039714,             0.02592,           0.0053332,             0.17794,             0.34745,             0.14868,            0.034611,            0.038543,            0.020076,           0.0035301,           0.0075151,           0.0075151,           0.0075151
                 253,            0.040403,            0.030732,           0.0025537,             0.17794,             0.34745,             0.14868,            0.034611,            0.038543,            0.020031,           0.0035301,           0.0075052,           0.0075052,           0.0075052
                 254,            0.036676,            0.031531,           0.0049478,             0.17794,             0.34745,             0.14868,            0.034611,            0.038543,            0.020034,           0.0035301,           0.0074953,           0.0074953,           0.0074953
                 255,            0.043083,            0.016448,           0.0044983,             0.11843,             0.25676,            0.091044,            0.017056,            0.039331,             0.01922,           0.0035245,           0.0074854,           0.0074854,           0.0074854
                 256,            0.039235,            0.021475,           0.0031957,             0.11843,             0.25676,            0.091044,            0.017056,            0.039331,             0.01922,           0.0035245,           0.0074755,           0.0074755,           0.0074755
                 257,            0.039624,            0.036074,           0.0034621,             0.11843,             0.25676,            0.091044,            0.017056,            0.039331,            0.019222,           0.0035245,           0.0074656,           0.0074656,           0.0074656
                 258,            0.044616,            0.017068,            0.003075,             0.11843,             0.25676,            0.091044,            0.017056,            0.039331,            0.019204,           0.0035245,           0.0074557,           0.0074557,           0.0074557
                 259,            0.043463,            0.019367,           0.0034643,             0.20401,             0.37292,             0.16054,            0.036285,            0.038074,            0.019975,           0.0035216,           0.0074458,           0.0074458,           0.0074458
                 260,            0.041207,            0.028924,            0.003211,             0.20401,             0.37292,             0.16054,            0.036285,            0.038074,            0.019962,           0.0035216,           0.0074359,           0.0074359,           0.0074359
                 261,            0.041364,             0.02986,           0.0036363,             0.20401,             0.37292,             0.16054,            0.036285,            0.038074,            0.019961,           0.0035216,            0.007426,            0.007426,            0.007426
                 262,            0.038274,            0.030495,           0.0031777,             0.20401,             0.37292,             0.16054,            0.036285,            0.038074,            0.019966,           0.0035216,           0.0074161,           0.0074161,           0.0074161
                 263,            0.036523,            0.031416,           0.0033463,             0.12051,             0.16074,            0.059665,           0.0097331,            0.039474,            0.020164,           0.0034312,           0.0074062,           0.0074062,           0.0074062
                 264,              0.0354,            0.038021,           0.0041695,             0.12051,             0.16074,            0.059665,           0.0097331,            0.039474,            0.020168,           0.0034312,           0.0073963,           0.0073963,           0.0073963
                 265,            0.037938,            0.021931,           0.0044673,             0.12051,             0.16074,            0.059665,           0.0097331,            0.039474,            0.020172,           0.0034312,           0.0073864,           0.0073864,           0.0073864
                 266,             0.03989,             0.02427,           0.0036806,             0.12051,             0.16074,            0.059665,           0.0097331,            0.039474,            0.020166,           0.0034312,           0.0073765,           0.0073765,           0.0073765
                 267,            0.046393,            0.016512,           0.0024519,             0.17623,             0.32372,             0.11507,            0.022348,            0.038361,             0.01998,            0.003388,           0.0073666,           0.0073666,           0.0073666
                 268,            0.042603,             0.02104,             0.00411,             0.17623,             0.32372,             0.11507,            0.022348,            0.038361,            0.020001,            0.003388,           0.0073567,           0.0073567,           0.0073567
                 269,            0.042407,            0.021919,           0.0030232,             0.17623,             0.32372,             0.11507,            0.022348,            0.038361,            0.019983,            0.003388,           0.0073468,           0.0073468,           0.0073468
                 270,            0.038772,            0.037052,           0.0024412,             0.17623,             0.32372,             0.11507,            0.022348,            0.038361,            0.019992,            0.003388,           0.0073369,           0.0073369,           0.0073369
                 271,            0.042867,            0.015407,           0.0033242,             0.21898,              0.4149,             0.15682,            0.032729,             0.03755,            0.020574,           0.0033864,            0.007327,            0.007327,            0.007327
                 272,             0.03872,            0.028021,           0.0032706,             0.21898,              0.4149,             0.15682,            0.032729,             0.03755,            0.020601,           0.0033864,           0.0073171,           0.0073171,           0.0073171
                 273,            0.044016,            0.016183,            0.003438,             0.21898,              0.4149,             0.15682,            0.032729,             0.03755,             0.02058,           0.0033864,           0.0073072,           0.0073072,           0.0073072
                 274,            0.042996,            0.018891,           0.0038522,             0.21898,              0.4149,             0.15682,            0.032729,             0.03755,            0.020571,           0.0033864,           0.0072973,           0.0072973,           0.0072973
                 275,            0.043649,            0.021946,           0.0028217,             0.18971,             0.37514,             0.15752,            0.032368,            0.037352,            0.020103,            0.003414,           0.0072874,           0.0072874,           0.0072874
                 276,            0.045974,            0.017225,           0.0033257,             0.18971,             0.37514,             0.15752,            0.032368,            0.037352,            0.020099,            0.003414,           0.0072775,           0.0072775,           0.0072775
                 277,             0.04649,            0.015569,            0.001893,             0.18971,             0.37514,             0.15752,            0.032368,            0.037352,            0.020109,            0.003414,           0.0072676,           0.0072676,           0.0072676
                 278,            0.043813,            0.015086,           0.0026689,             0.18971,             0.37514,             0.15752,            0.032368,            0.037352,            0.020108,            0.003414,           0.0072577,           0.0072577,           0.0072577
                 279,            0.041081,            0.024935,           0.0033348,             0.13472,             0.28027,            0.081643,             0.01573,            0.037853,            0.020307,           0.0033868,           0.0072478,           0.0072478,           0.0072478
                 280,            0.038501,             0.03531,           0.0030574,             0.13472,             0.28027,            0.081643,             0.01573,            0.037853,            0.020318,           0.0033868,           0.0072379,           0.0072379,           0.0072379
                 281,            0.043016,            0.017228,           0.0031495,             0.13472,             0.28027,            0.081643,             0.01573,            0.037853,            0.020315,           0.0033868,            0.007228,            0.007228,            0.007228
                 282,            0.039803,            0.039399,           0.0033617,             0.13472,             0.28027,            0.081643,             0.01573,            0.037853,            0.020332,           0.0033868,           0.0072181,           0.0072181,           0.0072181
                 283,            0.039911,            0.028269,           0.0031589,             0.23346,             0.47698,             0.20021,            0.041044,            0.036118,            0.022272,           0.0033971,           0.0072082,           0.0072082,           0.0072082
                 284,            0.043749,             0.02083,           0.0031997,             0.23346,             0.47698,             0.20021,            0.041044,            0.036118,            0.022254,           0.0033971,           0.0071983,           0.0071983,           0.0071983
                 285,            0.040897,             0.02438,            0.002829,             0.23346,             0.47698,             0.20021,            0.041044,            0.036118,            0.022277,           0.0033971,           0.0071884,           0.0071884,           0.0071884
                 286,            0.037803,            0.020485,           0.0031873,             0.23346,             0.47698,             0.20021,            0.041044,            0.036118,            0.022265,           0.0033971,           0.0071785,           0.0071785,           0.0071785
                 287,            0.037847,            0.027376,           0.0031792,             0.11171,             0.25192,            0.059901,            0.010297,            0.038106,            0.023163,           0.0034028,           0.0071686,           0.0071686,           0.0071686
                 288,            0.036048,            0.022947,             0.00455,             0.11171,             0.25192,            0.059901,            0.010297,            0.038106,            0.023178,           0.0034028,           0.0071587,           0.0071587,           0.0071587
                 289,            0.044572,            0.022761,           0.0025974,             0.11171,             0.25192,            0.059901,            0.010297,            0.038106,            0.023166,           0.0034028,           0.0071488,           0.0071488,           0.0071488
                 290,            0.043405,            0.023253,           0.0033092,             0.11171,             0.25192,            0.059901,            0.010297,            0.038106,            0.023179,           0.0034028,           0.0071389,           0.0071389,           0.0071389
                 291,            0.044693,            0.020757,           0.0022619,             0.24797,             0.35017,             0.18854,            0.038236,             0.03625,            0.023196,            0.003392,            0.007129,            0.007129,            0.007129
                 292,            0.042184,            0.021405,           0.0039494,             0.24797,             0.35017,             0.18854,            0.038236,             0.03625,            0.023212,            0.003392,           0.0071191,           0.0071191,           0.0071191
                 293,            0.035526,            0.022181,           0.0038899,             0.24797,             0.35017,             0.18854,            0.038236,             0.03625,            0.023208,            0.003392,           0.0071092,           0.0071092,           0.0071092
                 294,             0.03818,            0.025529,           0.0034499,             0.24797,             0.35017,             0.18854,            0.038236,             0.03625,            0.023198,            0.003392,           0.0070993,           0.0070993,           0.0070993
                 295,            0.043691,            0.016593,           0.0026073,               0.217,             0.40153,             0.16713,            0.032712,            0.036038,            0.022895,           0.0033492,           0.0070894,           0.0070894,           0.0070894
                 296,             0.03712,            0.023541,           0.0044867,               0.217,             0.40153,             0.16713,            0.032712,            0.036038,            0.022894,           0.0033492,           0.0070795,           0.0070795,           0.0070795
                 297,            0.038568,            0.031855,           0.0033003,               0.217,             0.40153,             0.16713,            0.032712,            0.036038,            0.022877,           0.0033492,           0.0070696,           0.0070696,           0.0070696
                 298,            0.041486,            0.024742,           0.0035531,               0.217,             0.40153,             0.16713,            0.032712,            0.036038,            0.022885,           0.0033492,           0.0070597,           0.0070597,           0.0070597
                 299,            0.041294,            0.023417,           0.0038084,             0.18935,             0.41846,              0.1539,             0.03161,            0.036478,            0.021982,           0.0033299,           0.0070498,           0.0070498,           0.0070498
                 300,            0.042484,            0.020324,           0.0025025,             0.18935,             0.41846,              0.1539,             0.03161,            0.036478,            0.021985,           0.0033299,           0.0070399,           0.0070399,           0.0070399
                 301,            0.038085,            0.037604,           0.0032211,             0.18935,             0.41846,              0.1539,             0.03161,            0.036478,            0.021981,           0.0033299,             0.00703,             0.00703,             0.00703
                 302,            0.042917,             0.02347,           0.0027252,             0.18935,             0.41846,              0.1539,             0.03161,            0.036478,            0.021972,           0.0033299,           0.0070201,           0.0070201,           0.0070201
                 303,            0.045156,            0.019202,           0.0022669,             0.21313,              0.5044,             0.20575,            0.043743,             0.03555,            0.022339,           0.0032943,           0.0070102,           0.0070102,           0.0070102
                 304,            0.037715,            0.015485,           0.0044878,             0.21313,              0.5044,             0.20575,            0.043743,             0.03555,            0.022346,           0.0032943,           0.0070003,           0.0070003,           0.0070003
                 305,            0.041484,            0.021573,           0.0032313,             0.21313,              0.5044,             0.20575,            0.043743,             0.03555,            0.022382,           0.0032943,           0.0069904,           0.0069904,           0.0069904
                 306,            0.035177,            0.070107,           0.0036524,             0.21313,              0.5044,             0.20575,            0.043743,             0.03555,             0.02236,           0.0032943,           0.0069805,           0.0069805,           0.0069805
                 307,             0.03476,            0.028354,           0.0034886,            0.085828,             0.20982,            0.055295,           0.0090603,            0.039253,            0.021189,           0.0032055,           0.0069706,           0.0069706,           0.0069706
                 308,             0.04145,            0.019689,           0.0038298,            0.085828,             0.20982,            0.055295,           0.0090603,            0.039253,            0.021201,           0.0032055,           0.0069607,           0.0069607,           0.0069607
                 309,            0.036713,            0.027677,           0.0042022,            0.085828,             0.20982,            0.055295,           0.0090603,            0.039253,            0.021194,           0.0032055,           0.0069508,           0.0069508,           0.0069508
                 310,            0.040452,            0.019075,           0.0032481,            0.085828,             0.20982,            0.055295,           0.0090603,            0.039253,            0.021189,           0.0032055,           0.0069409,           0.0069409,           0.0069409
                 311,            0.045338,            0.015498,           0.0027915,             0.04638,             0.27101,            0.031069,            0.006274,            0.038969,            0.019985,           0.0031505,            0.006931,            0.006931,            0.006931
                 312,            0.041038,            0.023269,           0.0029853,             0.04638,             0.27101,            0.031069,            0.006274,            0.038969,            0.019973,           0.0031505,           0.0069211,           0.0069211,           0.0069211
                 313,            0.040645,            0.025121,           0.0031444,             0.04638,             0.27101,            0.031069,            0.006274,            0.038969,            0.019972,           0.0031505,           0.0069112,           0.0069112,           0.0069112
                 314,            0.045198,            0.016028,           0.0025436,             0.04638,             0.27101,            0.031069,            0.006274,            0.038969,            0.019978,           0.0031505,           0.0069013,           0.0069013,           0.0069013
                 315,            0.042207,            0.025001,           0.0036146,             0.10497,             0.22157,            0.059653,            0.009524,            0.037655,            0.020486,           0.0031462,           0.0068914,           0.0068914,           0.0068914
                 316,            0.042786,            0.020692,           0.0022185,             0.10497,             0.22157,            0.059653,            0.009524,            0.037655,            0.020485,           0.0031462,           0.0068815,           0.0068815,           0.0068815
                 317,            0.041268,            0.021801,           0.0040103,             0.10497,             0.22157,            0.059653,            0.009524,            0.037655,            0.020488,           0.0031462,           0.0068716,           0.0068716,           0.0068716
                 318,            0.044967,            0.019485,           0.0023845,             0.10497,             0.22157,            0.059653,            0.009524,            0.037655,            0.020492,           0.0031462,           0.0068617,           0.0068617,           0.0068617
                 319,            0.045681,            0.018128,           0.0023781,             0.23863,              0.5154,             0.21237,            0.045101,            0.034646,            0.022255,           0.0031246,           0.0068518,           0.0068518,           0.0068518
                 320,            0.040484,            0.023706,           0.0025474,             0.23863,              0.5154,             0.21237,            0.045101,            0.034646,             0.02225,           0.0031246,           0.0068419,           0.0068419,           0.0068419
                 321,            0.038532,            0.021792,           0.0041054,             0.23863,              0.5154,             0.21237,            0.045101,            0.034646,             0.02224,           0.0031246,            0.006832,            0.006832,            0.006832
                 322,            0.033938,            0.028209,           0.0049137,             0.23863,              0.5154,             0.21237,            0.045101,            0.034646,            0.022242,           0.0031246,           0.0068221,           0.0068221,           0.0068221
                 323,            0.032919,             0.03063,           0.0044927,            0.041516,             0.11697,            0.020328,           0.0032281,            0.039793,            0.019444,           0.0031089,           0.0068122,           0.0068122,           0.0068122
                 324,            0.041468,            0.030464,           0.0031769,            0.041516,             0.11697,            0.020328,           0.0032281,            0.039793,             0.01944,           0.0031089,           0.0068023,           0.0068023,           0.0068023
                 325,            0.040484,            0.025463,           0.0021257,            0.041516,             0.11697,            0.020328,           0.0032281,            0.039793,            0.019437,           0.0031089,           0.0067924,           0.0067924,           0.0067924
                 326,            0.044557,            0.015274,           0.0030893,            0.041516,             0.11697,            0.020328,           0.0032281,            0.039793,            0.019447,           0.0031089,           0.0067825,           0.0067825,           0.0067825
                 327,             0.04315,            0.019573,           0.0025766,             0.21142,             0.40816,             0.15085,            0.028947,            0.036491,            0.021028,           0.0031213,           0.0067726,           0.0067726,           0.0067726
                 328,             0.03732,            0.027202,            0.003206,             0.21142,             0.40816,             0.15085,            0.028947,            0.036491,            0.021011,           0.0031213,           0.0067627,           0.0067627,           0.0067627
